"lon" "lat" "bottom_depth" "month" "time" "date" "vertical_advection_v"
-175 -15 1983 6 2015-06-15 736130 0.347073077957025
-175 -15 1983 7 2015-07-15 736160 0.649690117969119
-175 -15 1983 8 2015-08-15 736191 -0.396063835442472
-175 -15 1983 9 2015-09-15 736222 -1.4090699080775
-175 -15 1983 10 2015-10-15 736252 0.449006539151395
-175 -15 1983 11 2015-11-15 736283 0.126279831774436
-175 -15 1983 12 2015-12-15 736313 -0.292054237567726
-175 -10 4006 1 2015-01-15 735979 0.000872704396731766
-175 -10 4006 2 2015-02-15 736010 15.5874704585313
-175 -10 4006 3 2015-03-15 736038 -1.12254860236646
-175 -10 4006 4 2015-04-15 736069 -0.379065980352517
-175 -10 4006 5 2015-05-15 736099 0.852978111300093
-175 -10 4006 6 2015-06-15 736130 -0.239229586083014
-175 -10 4006 7 2015-07-15 736160 1.33356183440469
-175 -10 4006 8 2015-08-15 736191 -0.113265092030478
-175 -10 4006 9 2015-09-15 736222 0.541035376056392
-175 -10 4006 10 2015-10-15 736252 -0.260530539094049
-175 -10 4006 11 2015-11-15 736283 0.21148701613695
-175 -10 4006 12 2015-12-15 736313 -0.149614057493662
-175 -5 5486 1 2015-01-15 735979 -1.39105020907953
-175 -5 5486 2 2015-02-15 736010 0.214712203309122
-175 -5 5486 3 2015-03-15 736038 -0.357071822788158
-175 -5 5486 4 2015-04-15 736069 0.182845863619692
-175 -5 5486 5 2015-05-15 736099 -0.286059822888925
-175 -5 5486 6 2015-06-15 736130 1.84270873452432
-175 -5 5486 7 2015-07-15 736160 1.52771065197983
-175 -5 5486 8 2015-08-15 736191 0.0956405614705006
-175 -5 5486 9 2015-09-15 736222 -1.56743126986948
-175 -5 5486 10 2015-10-15 736252 -0.00153269925635219
-175 -5 5486 11 2015-11-15 736283 -0.608918422615442
-175 -5 5486 12 2015-12-15 736313 1.9479341522749
-175 0 5357 1 2015-01-15 735979 0
-175 0 5357 2 2015-02-15 736010 0
-175 0 5357 3 2015-03-15 736038 0
-175 0 5357 4 2015-04-15 736069 0
-175 0 5357 5 2015-05-15 736099 0
-175 0 5357 6 2015-06-15 736130 0
-175 0 5357 7 2015-07-15 736160 0
-175 0 5357 8 2015-08-15 736191 0
-175 0 5357 9 2015-09-15 736222 0
-175 0 5357 10 2015-10-15 736252 0
-175 0 5357 11 2015-11-15 736283 0
-175 0 5357 12 2015-12-15 736313 0
-175 5 5391 1 2015-01-15 735979 -2.92056966064722
-175 5 5391 2 2015-02-15 736010 0.0626444536830582
-175 5 5391 3 2015-03-15 736038 2.3148981875425
-175 5 5391 4 2015-04-15 736069 1.28204530404807
-175 5 5391 5 2015-05-15 736099 3.18621698653955
-175 5 5391 6 2015-06-15 736130 4.55351273484454
-175 5 5391 7 2015-07-15 736160 0.298797920687092
-175 5 5391 8 2015-08-15 736191 2.24474072022073
-175 5 5391 9 2015-09-15 736222 -0.309905977892088
-175 5 5391 10 2015-10-15 736252 3.19366699559331
-175 5 5391 11 2015-11-15 736283 0.883249736486442
-175 5 5391 12 2015-12-15 736313 0.245572071261433
-175 10 5708 1 2015-01-15 735979 -0.0671327421570456
-175 10 5708 2 2015-02-15 736010 -0.334672565567721
-175 10 5708 3 2015-03-15 736038 -1.06633196030179
-175 10 5708 4 2015-04-15 736069 -0.542148826190665
-175 10 5708 5 2015-05-15 736099 -1.04656570748022
-175 10 5708 6 2015-06-15 736130 0.333230629737923
-175 10 5708 7 2015-07-15 736160 1.82347631246016
-175 10 5708 8 2015-08-15 736191 -2.05134694243405
-175 10 5708 9 2015-09-15 736222 0.208061301757327
-175 10 5708 10 2015-10-15 736252 -0.181271639853009
-175 10 5708 11 2015-11-15 736283 -1.50456289443649
-175 10 5708 12 2015-12-15 736313 -0.542688040428918
-175 15 5680 1 2015-01-15 735979 -0.266284918733538
-175 15 5680 2 2015-02-15 736010 0.138113073428364
-175 15 5680 3 2015-03-15 736038 -0.121573625080947
-175 15 5680 4 2015-04-15 736069 0.205255650551542
-175 15 5680 5 2015-05-15 736099 -0.398290380226582
-175 15 5680 6 2015-06-15 736130 -0.325575803046672
-175 15 5680 7 2015-07-15 736160 -0.467678616098045
-175 15 5680 8 2015-08-15 736191 -0.0875205290285302
-175 15 5680 9 2015-09-15 736222 2.42781997713303
-175 15 5680 10 2015-10-15 736252 -0.228336444853433
-175 15 5680 11 2015-11-15 736283 -0.149352481574308
-175 15 5680 12 2015-12-15 736313 -0.161846193884851
-175 20 5222 1 2015-01-15 735979 0.2126328878267
-175 20 5222 2 2015-02-15 736010 -0.285227422961385
-175 20 5222 3 2015-03-15 736038 -0.768726550559662
-175 20 5222 4 2015-04-15 736069 1.13465550056224
-175 20 5222 5 2015-05-15 736099 0.219646437074252
-175 20 5222 6 2015-06-15 736130 -0.0780866691663415
-175 20 5222 7 2015-07-15 736160 -0.0830120039687187
-175 20 5222 8 2015-08-15 736191 -0.0493047875991087
-175 20 5222 9 2015-09-15 736222 0.271180942095509
-175 20 5222 10 2015-10-15 736252 0.260315768117537
-175 20 5222 11 2015-11-15 736283 -0.229101352821367
-175 20 5222 12 2015-12-15 736313 0.212906910465026
-175 25 5133 1 2015-01-15 735979 0.500602924876081
-175 25 5133 2 2015-02-15 736010 -0.62130659079806
-175 25 5133 3 2015-03-15 736038 0.614483591043333
-175 25 5133 4 2015-04-15 736069 -0.128755283947946
-175 25 5133 5 2015-05-15 736099 -0.195052064099941
-175 25 5133 6 2015-06-15 736130 -0.369779130917762
-175 25 5133 7 2015-07-15 736160 0.220833512529891
-175 25 5133 8 2015-08-15 736191 -0.0535728875576406
-175 25 5133 9 2015-09-15 736222 0.0927717278741208
-175 25 5133 10 2015-10-15 736252 -0.299567689095804
-175 25 5133 11 2015-11-15 736283 -0.216614750775885
-175 25 5133 12 2015-12-15 736313 -0.0858670192300876
-175 30 5649 1 2015-01-15 735979 -0.400432252010957
-175 30 5649 2 2015-02-15 736010 -1.08166646876442
-175 30 5649 3 2015-03-15 736038 -0.474581245653337
-175 30 5649 4 2015-04-15 736069 -0.295064349970141
-175 30 5649 5 2015-05-15 736099 0.00241461957392878
-175 30 5649 6 2015-06-15 736130 -0.0687985814353188
-175 30 5649 7 2015-07-15 736160 -0.125270008249124
-175 30 5649 8 2015-08-15 736191 -0.148736240295969
-175 30 5649 9 2015-09-15 736222 -0.138839860188465
-175 30 5649 10 2015-10-15 736252 -0.0562396892083613
-175 30 5649 11 2015-11-15 736283 -0.635789460085199
-175 30 5649 12 2015-12-15 736313 -0.219453523599387
-175 35 5490 1 2015-01-15 735979 -1.20665951767768
-175 35 5490 2 2015-02-15 736010 0.382685072935446
-175 35 5490 3 2015-03-15 736038 0.547260535610107
-175 35 5490 4 2015-04-15 736069 -0.441321734863462
-175 35 5490 5 2015-05-15 736099 -0.331411567310948
-175 35 5490 6 2015-06-15 736130 3.06407461599529
-175 35 5490 7 2015-07-15 736160 -0.244704011556645
-175 35 5490 8 2015-08-15 736191 -0.00621341713313385
-175 35 5490 9 2015-09-15 736222 -0.173900618930499
-175 35 5490 10 2015-10-15 736252 0.0194376684055462
-175 35 5490 11 2015-11-15 736283 -0.431187425415164
-175 35 5490 12 2015-12-15 736313 0.381472752783719
-175 40 5853 1 2015-01-15 735979 0.588709818361224
-175 40 5853 2 2015-02-15 736010 1.66053461241672
-175 40 5853 3 2015-03-15 736038 0.146424932673522
-175 40 5853 4 2015-04-15 736069 -0.565671062798412
-175 40 5853 5 2015-05-15 736099 -0.377864762447332
-175 40 5853 6 2015-06-15 736130 0.230111233374772
-175 40 5853 7 2015-07-15 736160 -0.0259840299999769
-175 40 5853 8 2015-08-15 736191 0.0455907437885396
-175 40 5853 9 2015-09-15 736222 0.221286695340487
-175 40 5853 10 2015-10-15 736252 0.323645395416356
-175 40 5853 11 2015-11-15 736283 0.0335819752921287
-175 40 5853 12 2015-12-15 736313 0.0348554566509712
-175 45 5886 1 2015-01-15 735979 0.70208439206316
-175 45 5886 2 2015-02-15 736010 0.409783422559166
-175 45 5886 3 2015-03-15 736038 -0.341009990107466
-175 45 5886 4 2015-04-15 736069 -0.672216098120014
-175 45 5886 5 2015-05-15 736099 0.326900361612727
-175 45 5886 6 2015-06-15 736130 0.122921476505565
-175 45 5886 7 2015-07-15 736160 -0.231011863261045
-175 45 5886 8 2015-08-15 736191 -0.124021170161845
-175 45 5886 9 2015-09-15 736222 -0.0949525767569077
-175 45 5886 10 2015-10-15 736252 -0.392904519265642
-175 45 5886 11 2015-11-15 736283 1.24654581482102
-175 45 5886 12 2015-12-15 736313 -0.458617654497453
-175 50 5174 1 2015-01-15 735979 0.841691755944294
-175 50 5174 2 2015-02-15 736010 -0.233514994236089
-175 50 5174 3 2015-03-15 736038 0.983401435413445
-175 50 5174 4 2015-04-15 736069 -0.196970414952628
-175 50 5174 5 2015-05-15 736099 0.0712382045252059
-175 50 5174 6 2015-06-15 736130 -0.027520468956849
-175 50 5174 7 2015-07-15 736160 1.19370178342175
-175 50 5174 8 2015-08-15 736191 -0.0218595333165365
-175 50 5174 9 2015-09-15 736222 0.283049770811246
-175 50 5174 10 2015-10-15 736252 -0.461105336438795
-175 50 5174 11 2015-11-15 736283 -0.12868055891516
-175 50 5174 12 2015-12-15 736313 -0.0387562247608474
-175 55 3690 1 2015-01-15 735979 0.444662801559108
-175 55 3690 2 2015-02-15 736010 0.235080259559019
-175 55 3690 3 2015-03-15 736038 0.22240879742376
-175 55 3690 4 2015-04-15 736069 -0.422465286699279
-175 55 3690 5 2015-05-15 736099 -0.304720500298233
-175 55 3690 6 2015-06-15 736130 -0.139363715399524
-175 55 3690 7 2015-07-15 736160 -0.0227284129397411
-175 55 3690 8 2015-08-15 736191 0.15801196558393
-175 55 3690 9 2015-09-15 736222 0.0935166543352561
-175 55 3690 10 2015-10-15 736252 0.0870832449605382
-175 55 3690 11 2015-11-15 736283 -0.741747796366298
-175 55 3690 12 2015-12-15 736313 0.0339967895492949
-175 60 114 1 2015-01-15 735979 -0.307305699652162
-175 60 114 2 2015-02-15 736010 0.452529986244756
-175 60 114 3 2015-03-15 736038 0.31431927740868
-175 60 114 4 2015-04-15 736069 0
-175 60 114 5 2015-05-15 736099 0
-175 60 114 6 2015-06-15 736130 -0.0334398613936341
-175 60 114 7 2015-07-15 736160 -0.156844392751057
-175 60 114 8 2015-08-15 736191 -0.164355945218857
-175 60 114 9 2015-09-15 736222 0.025188299686933
-175 60 114 10 2015-10-15 736252 -0.623667859589936
-175 60 114 11 2015-11-15 736283 -0.312453578506468
-175 60 114 12 2015-12-15 736313 0.179014980376349
-175 70 54 1 2015-01-15 735979 0
-175 70 54 2 2015-02-15 736010 0
-175 70 54 3 2015-03-15 736038 0
-175 70 54 4 2015-04-15 736069 0
-175 70 54 5 2015-05-15 736099 0
-175 70 54 6 2015-06-15 736130 0
-175 70 54 7 2015-07-15 736160 -0.426339466207231
-175 70 54 8 2015-08-15 736191 -0.239892634848137
-175 70 54 9 2015-09-15 736222 -0.113575592333644
-175 70 54 10 2015-10-15 736252 0.16719555644778
-175 70 54 11 2015-11-15 736283 -0.447261646528741
-175 70 54 12 2015-12-15 736313 0
-175 75 268 1 2015-01-15 735979 0
-175 75 268 2 2015-02-15 736010 0
-175 75 268 3 2015-03-15 736038 0
-175 75 268 4 2015-04-15 736069 0
-175 75 268 5 2015-05-15 736099 0
-175 75 268 6 2015-06-15 736130 0
-175 75 268 7 2015-07-15 736160 0
-175 75 268 8 2015-08-15 736191 0
-175 75 268 9 2015-09-15 736222 -0.348743032066221
-175 75 268 10 2015-10-15 736252 0
-175 75 268 11 2015-11-15 736283 0
-175 75 268 12 2015-12-15 736313 0
-175 80 2251 1 2015-01-15 735979 0
-175 80 2251 2 2015-02-15 736010 0
-175 80 2251 3 2015-03-15 736038 0
-175 80 2251 4 2015-04-15 736069 0
-175 80 2251 5 2015-05-15 736099 0
-175 80 2251 6 2015-06-15 736130 0
-175 80 2251 7 2015-07-15 736160 0
-175 80 2251 8 2015-08-15 736191 0
-175 80 2251 9 2015-09-15 736222 0
-175 80 2251 10 2015-10-15 736252 0
-175 80 2251 11 2015-11-15 736283 0
-175 80 2251 12 2015-12-15 736313 0
-175 85 1786 1 2015-01-15 735979 0
-175 85 1786 2 2015-02-15 736010 0
-175 85 1786 3 2015-03-15 736038 0
-175 85 1786 4 2015-04-15 736069 0
-175 85 1786 5 2015-05-15 736099 0
-175 85 1786 6 2015-06-15 736130 0
-175 85 1786 7 2015-07-15 736160 0
-175 85 1786 8 2015-08-15 736191 0
-175 85 1786 9 2015-09-15 736222 0
-175 85 1786 10 2015-10-15 736252 0
-175 85 1786 11 2015-11-15 736283 0
-175 85 1786 12 2015-12-15 736313 0
-175 90 4229 1 2015-01-15 735979 0
-175 90 4229 2 2015-02-15 736010 0
-175 90 4229 3 2015-03-15 736038 0
-175 90 4229 4 2015-04-15 736069 0
-175 90 4229 5 2015-05-15 736099 0
-175 90 4229 6 2015-06-15 736130 0
-175 90 4229 7 2015-07-15 736160 0
-175 90 4229 8 2015-08-15 736191 0
-175 90 4229 9 2015-09-15 736222 0
-175 90 4229 10 2015-10-15 736252 0
-175 90 4229 11 2015-11-15 736283 0
-175 90 4229 12 2015-12-15 736313 0
-170 -75 2346 1 2015-01-15 735979 0
-170 -75 2346 2 2015-02-15 736010 0
-170 -75 2346 3 2015-03-15 736038 0
-170 -75 2346 4 2015-04-15 736069 0
-170 -75 2346 5 2015-05-15 736099 0
-170 -75 2346 6 2015-06-15 736130 0
-170 -75 2346 7 2015-07-15 736160 0
-170 -75 2346 8 2015-08-15 736191 0
-170 -75 2346 9 2015-09-15 736222 0
-170 -75 2346 10 2015-10-15 736252 0
-170 -75 2346 11 2015-11-15 736283 0
-170 -75 2346 12 2015-12-15 736313 0
-170 -70 4001 1 2015-01-15 735979 0
-170 -70 4001 2 2015-02-15 736010 -0.213848420235316
-170 -70 4001 3 2015-03-15 736038 1.10881078227571
-170 -70 4001 4 2015-04-15 736069 0
-170 -70 4001 5 2015-05-15 736099 0
-170 -70 4001 6 2015-06-15 736130 0
-170 -70 4001 7 2015-07-15 736160 0
-170 -70 4001 8 2015-08-15 736191 0
-170 -70 4001 9 2015-09-15 736222 0
-170 -70 4001 10 2015-10-15 736252 0
-170 -70 4001 11 2015-11-15 736283 0
-170 -70 4001 12 2015-12-15 736313 0
-170 -65 2934 1 2015-01-15 735979 0.190877798857619
-170 -65 2934 2 2015-02-15 736010 0.613102915902628
-170 -65 2934 3 2015-03-15 736038 1.41796170963599
-170 -65 2934 4 2015-04-15 736069 0.517007351317964
-170 -65 2934 5 2015-05-15 736099 0
-170 -65 2934 6 2015-06-15 736130 0
-170 -65 2934 7 2015-07-15 736160 0
-170 -65 2934 8 2015-08-15 736191 0
-170 -65 2934 9 2015-09-15 736222 0
-170 -65 2934 10 2015-10-15 736252 0
-170 -65 2934 11 2015-11-15 736283 0
-170 -65 2934 12 2015-12-15 736313 0
-170 -60 4096 1 2015-01-15 735979 0.572978115153396
-170 -60 4096 2 2015-02-15 736010 -0.475144142765749
-170 -60 4096 3 2015-03-15 736038 -0.305858989385103
-170 -60 4096 4 2015-04-15 736069 -1.42533283900752
-170 -60 4096 5 2015-05-15 736099 0.571724970480473
-170 -60 4096 6 2015-06-15 736130 -0.0959519577084396
-170 -60 4096 7 2015-07-15 736160 0.384091619698598
-170 -60 4096 8 2015-08-15 736191 -0.417648216097108
-170 -60 4096 9 2015-09-15 736222 -0.225265918560093
-170 -60 4096 10 2015-10-15 736252 -0.446565883185633
-170 -60 4096 11 2015-11-15 736283 -0.869856264509449
-170 -60 4096 12 2015-12-15 736313 -0.158688278431161
-170 -55 5000 1 2015-01-15 735979 0.214983311858531
-170 -55 5000 2 2015-02-15 736010 -0.0876138395509219
-170 -55 5000 3 2015-03-15 736038 -0.224366749992958
-170 -55 5000 4 2015-04-15 736069 2.24312225687696
-170 -55 5000 5 2015-05-15 736099 0.010099690017555
-170 -55 5000 6 2015-06-15 736130 -0.197406518931173
-170 -55 5000 7 2015-07-15 736160 -0.81971908363413
-170 -55 5000 8 2015-08-15 736191 0.185735999804131
-170 -55 5000 9 2015-09-15 736222 -0.90337918389793
-170 -55 5000 10 2015-10-15 736252 0.504907874371274
-170 -55 5000 11 2015-11-15 736283 -0.71243696467563
-170 -55 5000 12 2015-12-15 736313 0.0260431415284506
-170 -50 5198 1 2015-01-15 735979 -0.360468999717225
-170 -50 5198 2 2015-02-15 736010 -0.555609727306833
-170 -50 5198 3 2015-03-15 736038 0.036060918055113
-170 -50 5198 4 2015-04-15 736069 0.478190794083937
-170 -50 5198 5 2015-05-15 736099 -0.526594262041584
-170 -50 5198 6 2015-06-15 736130 2.05001308505692
-170 -50 5198 7 2015-07-15 736160 -0.324703338049282
-170 -50 5198 8 2015-08-15 736191 -0.191230571450331
-170 -50 5198 9 2015-09-15 736222 -0.49204580050462
-170 -50 5198 10 2015-10-15 736252 0.572393239996868
-170 -50 5198 11 2015-11-15 736283 -0.22847196804221
-170 -50 5198 12 2015-12-15 736313 -0.914950031755705
-170 -45 5244 1 2015-01-15 735979 -0.0260069172030431
-170 -45 5244 2 2015-02-15 736010 1.2322982642208
-170 -45 5244 3 2015-03-15 736038 0.100520789050355
-170 -45 5244 4 2015-04-15 736069 -0.85764421101698
-170 -45 5244 5 2015-05-15 736099 0.248273078603969
-170 -45 5244 6 2015-06-15 736130 -0.0916354854717409
-170 -45 5244 7 2015-07-15 736160 -0.354480815787183
-170 -45 5244 8 2015-08-15 736191 -0.0345079204568267
-170 -45 5244 9 2015-09-15 736222 -0.281471645054209
-170 -45 5244 10 2015-10-15 736252 -0.391443443512515
-170 -45 5244 11 2015-11-15 736283 -0.328344091681118
-170 -45 5244 12 2015-12-15 736313 -0.3260330004894
-170 -40 4544 1 2015-01-15 735979 0.57170450917889
-170 -40 4544 2 2015-02-15 736010 -0.285678722659833
-170 -40 4544 3 2015-03-15 736038 -0.360025517202623
-170 -40 4544 4 2015-04-15 736069 -0.75153601968606
-170 -40 4544 5 2015-05-15 736099 1.41575447557915
-170 -40 4544 6 2015-06-15 736130 -0.16584415938058
-170 -40 4544 7 2015-07-15 736160 -0.180460487728041
-170 -40 4544 8 2015-08-15 736191 -0.496914012670463
-170 -40 4544 9 2015-09-15 736222 -0.412572084651835
-170 -40 4544 10 2015-10-15 736252 -0.0938385461618401
-170 -40 4544 11 2015-11-15 736283 -0.136404951041489
-170 -40 4544 12 2015-12-15 736313 -0.222498289376731
-170 -35 5188 1 2015-01-15 735979 0.558333639691386
-170 -35 5188 2 2015-02-15 736010 0.0851069686743719
-170 -35 5188 3 2015-03-15 736038 -0.0727182269312808
-170 -35 5188 4 2015-04-15 736069 0.305484792487621
-170 -35 5188 5 2015-05-15 736099 -1.76659232735339
-170 -35 5188 6 2015-06-15 736130 0.214742394417516
-170 -35 5188 7 2015-07-15 736160 -0.0922967248801835
-170 -35 5188 8 2015-08-15 736191 0.313687265948899
-170 -35 5188 9 2015-09-15 736222 -0.828479046972309
-170 -35 5188 10 2015-10-15 736252 -0.421679307086994
-170 -35 5188 11 2015-11-15 736283 0.417628963329698
-170 -35 5188 12 2015-12-15 736313 -0.142422761813626
-170 -30 5352 1 2015-01-15 735979 2.70588157684621
-170 -30 5352 2 2015-02-15 736010 0.216274023725074
-170 -30 5352 3 2015-03-15 736038 -1.51581428375151
-170 -30 5352 4 2015-04-15 736069 -0.103331115956132
-170 -30 5352 5 2015-05-15 736099 -1.34545784112054
-170 -30 5352 6 2015-06-15 736130 0.102288132362598
-170 -30 5352 7 2015-07-15 736160 -0.559292783841664
-170 -30 5352 8 2015-08-15 736191 0.376988371859949
-170 -30 5352 9 2015-09-15 736222 -0.801066093776434
-170 -30 5352 10 2015-10-15 736252 0.365246183298068
-170 -30 5352 11 2015-11-15 736283 -0.573007590396605
-170 -30 5352 12 2015-12-15 736313 -0.29764585497911
-170 -25 5800 1 2015-01-15 735979 -0.670559533787433
-170 -25 5800 2 2015-02-15 736010 -0.5791074161789
-170 -25 5800 3 2015-03-15 736038 -0.311281812754335
-170 -25 5800 4 2015-04-15 736069 -0.0608881937998497
-170 -25 5800 5 2015-05-15 736099 -0.380726467287103
-170 -25 5800 6 2015-06-15 736130 -0.621752060833797
-170 -25 5800 7 2015-07-15 736160 -0.259863329795508
-170 -25 5800 8 2015-08-15 736191 -0.0941165955660137
-170 -25 5800 9 2015-09-15 736222 0.285865122789754
-170 -25 5800 10 2015-10-15 736252 -0.00433554689138047
-170 -25 5800 11 2015-11-15 736283 -0.233014674557033
-170 -25 5800 12 2015-12-15 736313 -0.184247325779957
-170 -20 5408 1 2015-01-15 735979 -0.35522564902844
-170 -20 5408 2 2015-02-15 736010 -0.107940847700904
-170 -20 5408 3 2015-03-15 736038 -0.469076306630675
-170 -20 5408 4 2015-04-15 736069 -0.571535036957912
-170 -20 5408 5 2015-05-15 736099 0.136174894622997
-170 -20 5408 6 2015-06-15 736130 0.39459067142506
-170 -20 5408 7 2015-07-15 736160 0.0158373608445197
-170 -20 5408 8 2015-08-15 736191 -0.145862691105225
-170 -20 5408 9 2015-09-15 736222 0.150751617798213
-170 -20 5408 10 2015-10-15 736252 -0.02980515305696
-170 -20 5408 11 2015-11-15 736283 0.113231021252706
-170 -20 5408 12 2015-12-15 736313 0.149400004490535
-170 -15 4752 1 2015-01-15 735979 -0.36694954813783
-170 -15 4752 2 2015-02-15 736010 -0.13618946371984
-170 -15 4752 3 2015-03-15 736038 -0.0868042407092212
-170 -15 4752 4 2015-04-15 736069 -0.474813475809004
-170 -15 4752 5 2015-05-15 736099 0.343669902601906
-170 -15 4752 6 2015-06-15 736130 1.30164846354894
-170 -15 4752 7 2015-07-15 736160 0.989015622890041
-170 -15 4752 8 2015-08-15 736191 -0.802363849319053
-170 -15 4752 9 2015-09-15 736222 0.795462927729368
-170 -15 4752 10 2015-10-15 736252 0.489116116370936
-170 -15 4752 11 2015-11-15 736283 -0.42788766417015
-170 -15 4752 12 2015-12-15 736313 0.285316569842004
-170 -10 4447 1 2015-01-15 735979 0.601318178781958
-170 -10 4447 2 2015-02-15 736010 0.596940255767545
-170 -10 4447 3 2015-03-15 736038 -2.6433341162069
-170 -10 4447 4 2015-04-15 736069 0.383423738491714
-170 -10 4447 5 2015-05-15 736099 0.0123556416862504
-170 -10 4447 6 2015-06-15 736130 -0.723243995659939
-170 -10 4447 7 2015-07-15 736160 0.590044700932209
-170 -10 4447 8 2015-08-15 736191 0.786368604447731
-170 -10 4447 9 2015-09-15 736222 -1.00033867101293
-170 -10 4447 10 2015-10-15 736252 0.602360188296791
-170 -10 4447 11 2015-11-15 736283 0.267980201159734
-170 -10 4447 12 2015-12-15 736313 0.642533323646584
-170 -5 5074 1 2015-01-15 735979 0.311358582468814
-170 -5 5074 2 2015-02-15 736010 0.43009508816307
-170 -5 5074 3 2015-03-15 736038 0.823630681706194
-170 -5 5074 4 2015-04-15 736069 0.656211829167876
-170 -5 5074 5 2015-05-15 736099 0.431436228126199
-170 -5 5074 6 2015-06-15 736130 -1.08827057010744
-170 -5 5074 7 2015-07-15 736160 1.89139122642182
-170 -5 5074 8 2015-08-15 736191 -0.0247242539754536
-170 -5 5074 9 2015-09-15 736222 2.31588352946666
-170 -5 5074 10 2015-10-15 736252 -1.03925296034105
-170 -5 5074 11 2015-11-15 736283 -0.28519762349684
-170 -5 5074 12 2015-12-15 736313 -1.25640766021612
-170 0 5504 1 2015-01-15 735979 0
-170 0 5504 2 2015-02-15 736010 0
-170 0 5504 3 2015-03-15 736038 0
-170 0 5504 4 2015-04-15 736069 0
-170 0 5504 5 2015-05-15 736099 0
-170 0 5504 6 2015-06-15 736130 0
-170 0 5504 7 2015-07-15 736160 0
-170 0 5504 8 2015-08-15 736191 0
-170 0 5504 9 2015-09-15 736222 0
-170 0 5504 10 2015-10-15 736252 0
-170 0 5504 11 2015-11-15 736283 0
-170 0 5504 12 2015-12-15 736313 0
-170 5 5746 1 2015-01-15 735979 1.53205415154521
-170 5 5746 2 2015-02-15 736010 -3.19786927508263
-170 5 5746 3 2015-03-15 736038 0.594606948824854
-170 5 5746 4 2015-04-15 736069 1.20794602171206
-170 5 5746 5 2015-05-15 736099 -0.213504180486499
-170 5 5746 6 2015-06-15 736130 1.40029252674772
-170 5 5746 7 2015-07-15 736160 0.0833445950910798
-170 5 5746 8 2015-08-15 736191 2.69191025019494
-170 5 5746 9 2015-09-15 736222 -0.512908377853031
-170 5 5746 10 2015-10-15 736252 12.276699971778
-170 5 5746 11 2015-11-15 736283 0.0718899878657727
-170 5 5746 12 2015-12-15 736313 1.15006653460459
-170 10 4374 1 2015-01-15 735979 0.151689832054168
-170 10 4374 2 2015-02-15 736010 -0.173932262552276
-170 10 4374 3 2015-03-15 736038 0.976326984666729
-170 10 4374 4 2015-04-15 736069 -1.66818429182175
-170 10 4374 5 2015-05-15 736099 0.435438493183952
-170 10 4374 6 2015-06-15 736130 -0.563084909892813
-170 10 4374 7 2015-07-15 736160 0.126655903565336
-170 10 4374 8 2015-08-15 736191 -1.38988295872139
-170 10 4374 9 2015-09-15 736222 1.6291459347615
-170 10 4374 10 2015-10-15 736252 0.296220462459503
-170 10 4374 11 2015-11-15 736283 0.63953784647096
-170 10 4374 12 2015-12-15 736313 -0.740034864289781
-170 15 5685 1 2015-01-15 735979 -0.0908754563084087
-170 15 5685 2 2015-02-15 736010 0.0878328955450632
-170 15 5685 3 2015-03-15 736038 -0.183673346570939
-170 15 5685 4 2015-04-15 736069 0.262033012236443
