"date" "xco2_air" "lat"
737062 407.008 2.86598398259886
737062 409.85 20.4873151147227
737062 410.2748 23.5781784782018
737062 410.6116 26.743683950403
737062 410.8346 30
737062 410.9688 33.3670129692318
737062 411.091 36.869897645844
737062 411.285 40.5416018735045
737062 411.5832 44.4270040008057
737062 411.9562 48.5903778907291
737062 407.4926 5.73917047726679
737062 412.3352 53.130102354156
737062 412.6552 58.2116693829484
737062 412.8852 64.1580672368329
737062 413.0294 71.8051276612332
737062 407.9732 8.62692655867864
737062 413.1154 90
737093 406.443333333333 -11.5369590328155
737093 406.474666666667 -14.4775121859299
737093 406.449333333333 -17.4576031237221
737093 406.853 -2.86598398259886
737093 406.305333333333 -20.4873151147227
737093 406.027333333333 -23.5781784782018
737093 405.637 -26.743683950403
737093 405.180666666667 -30
737093 404.709333333333 -33.3670129692318
737093 404.271333333333 -36.869897645844
737093 403.905 -40.5416018735045
737093 403.638333333333 -44.4270040008057
737093 403.483333333333 -48.5903778907291
737093 406.571333333333 -5.73917047726679
737093 403.435 -53.130102354156
737093 403.467666666667 -58.2116693829484
737093 403.542 -64.1580672368329
737093 403.621666666667 -71.8051276612332
737093 406.447666666667 -8.62692655867864
737093 403.684666666667 -90
737093 407.274666666667 0
737093 409.326666666667 11.5369590328155
737093 409.740333333333 14.4775121859299
737093 410.097 17.4576031237221
737093 407.784333333333 2.86598398259886
737093 410.413666666667 20.4873151147227
737093 410.706666666667 23.5781784782018
737093 410.990333333333 26.743683950403
737093 411.285666666667 30
737093 411.625333333333 33.3670129692318
737093 412.048 36.869897645844
737093 412.563333333333 40.5416018735045
737093 413.128333333333 44.4270040008057
737093 413.658666666667 48.5903778907291
737093 408.325666666667 5.73917047726679
737093 414.066333333333 53.130102354156
737093 414.302666666667 58.2116693829484
737093 414.376 64.1580672368329
737093 414.340666666667 71.8051276612332
737093 408.850666666667 8.62692655867864
737093 414.266333333333 90
737121 406.73125 -11.5369590328155
737121 406.73025 -14.4775121859299
737121 406.674 -17.4576031237221
737121 407.26175 -2.86598398259886
737121 406.502 -20.4873151147227
737121 406.1985 -23.5781784782018
737121 405.79125 -26.743683950403
737121 405.329 -30
737121 404.869 -33.3670129692318
737121 404.4585 -36.869897645844
737121 404.13125 -40.5416018735045
737121 403.90325 -44.4270040008057
737121 403.77425 -48.5903778907291
737121 406.9345 -5.73917047726679
737121 403.7305 -53.130102354156
737121 403.74625 -58.2116693829484
737121 403.7905 -64.1580672368329
737121 403.836 -71.8051276612332
737121 406.7705 -8.62692655867864
737121 403.86825 -90
737121 407.7335 0
737121 409.9505 11.5369590328155
737121 410.36275 14.4775121859299
737121 410.692 17.4576031237221
737121 408.295 2.86598398259886
737121 410.96425 20.4873151147227
737121 411.2165 23.5781784782018
737121 411.49275 26.743683950403
737121 411.833 30
737121 412.269 33.3670129692318
737121 412.811 36.869897645844
737121 413.43325 40.5416018735045
737121 414.06875 44.4270040008057
737121 414.619 48.5903778907291
737121 408.88525 5.73917047726679
737121 414.99375 53.130102354156
737121 415.15325 58.2116693829484
737121 415.125 64.1580672368329
737121 414.9855 71.8051276612332
737121 409.45075 8.62692655867864
737121 414.82025 90
737152 406.04 -11.5369590328155
737152 406.0846 -14.4775121859299
737152 406.1066 -17.4576031237221
737152 406.7864 -2.86598398259886
737152 406.0334 -20.4873151147227
737152 405.8426 -23.5781784782018
737152 405.5568 -26.743683950403
737152 405.223 -30
737152 404.8928 -33.3670129692318
737152 404.6096 -36.869897645844
737152 404.3974 -40.5416018735045
737152 404.2624 -44.4270040008057
737152 404.1954 -48.5903778907291
737152 406.3164 -5.73917047726679
737152 404.1792 -53.130102354156
737152 404.194 -58.2116693829484
737152 404.2198 -64.1580672368329
737152 404.2426 -71.8051276612332
737152 406.0834 -8.62692655867864
737152 404.2554 -90
737152 407.4732 0
737152 410.9074 11.5369590328155
737152 411.5684 14.4775121859299
737152 412.0724 17.4576031237221
737152 408.3106 2.86598398259886
737152 412.4326 20.4873151147227
737152 412.688 23.5781784782018
737152 412.8916 26.743683950403
737152 413.1028 30
737152 413.3736 33.3670129692318
737152 413.7368 36.869897645844
737152 414.19 40.5416018735045
737152 414.6852 44.4270040008057
737152 415.1412 48.5903778907291
737152 409.216 5.73917047726679
737152 415.4818 53.130102354156
737152 415.6698 58.2116693829484
737152 415.7214 64.1580672368329
737152 415.6872 71.8051276612332
737152 410.1064 8.62692655867864
737152 415.6236 90
737182 405.591666666667 -11.5369590328155
737182 405.559 -14.4775121859299
737182 405.532666666667 -17.4576031237221
737182 406.490666666667 -2.86598398259886
737182 405.461 -20.4873151147227
737182 405.328 -23.5781784782018
737182 405.147 -26.743683950403
737182 404.949 -30
737182 404.766666666667 -33.3670129692318
737182 404.626333333333 -36.869897645844
737182 404.540666666667 -40.5416018735045
737182 404.506 -44.4270040008057
737182 404.51 -48.5903778907291
737182 405.995 -5.73917047726679
737182 404.535666666667 -53.130102354156
737182 404.568 -58.2116693829484
737182 404.595333333333 -64.1580672368329
737182 404.613 -71.8051276612332
737182 405.711 -8.62692655867864
737182 404.621333333333 -90
737182 407.196666666667 0
737182 411.052 11.5369590328155
737182 411.881666666667 14.4775121859299
737182 412.525 17.4576031237221
737182 408.076 2.86598398259886
737182 412.960666666667 20.4873151147227
737182 413.206666666667 23.5781784782018
737182 413.32 26.743683950403
737182 413.378333333333 30
737182 413.456666666667 33.3670129692318
737182 413.609 36.869897645844
737182 413.853666666667 40.5416018735045
737182 414.165333333333 44.4270040008057
737182 414.492 48.5903778907291
737182 409.067 5.73917047726679
737182 414.786 53.130102354156
737182 415.020666666667 58.2116693829484
737182 415.195666666667 64.1580672368329
737182 415.32 71.8051276612332
737182 410.088 8.62692655867864
737182 415.407333333333 90
737213 406.12025 -11.5369590328155
737213 405.93575 -14.4775121859299
737213 405.77875 -17.4576031237221
737213 407.10175 -2.86598398259886
737213 405.63075 -20.4873151147227
737213 405.483 -23.5781784782018
737213 405.33625 -26.743683950403
737213 405.19725 -30
737213 405.07625 -33.3670129692318
737213 404.982 -36.869897645844
737213 404.91925 -40.5416018735045
737213 404.88675 -44.4270040008057
737213 404.87825 -48.5903778907291
737213 406.68325 -5.73917047726679
737213 404.8855 -53.130102354156
737213 404.9 -58.2116693829484
737213 404.91325 -64.1580672368329
737213 404.92275 -71.8051276612332
737213 406.36075 -8.62692655867864
737213 404.92775 -90
737213 407.61375 0
737213 410.09325 11.5369590328155
737213 410.6255 14.4775121859299
737213 411.04275 17.4576031237221
737213 408.2015 2.86598398259886
737213 411.322 20.4873151147227
737213 411.46125 23.5781784782018
737213 411.4835 26.743683950403
737213 411.4325 30
737213 411.3595 33.3670129692318
737213 411.31375 36.869897645844
737213 411.3285 40.5416018735045
737213 411.41275 44.4270040008057
737213 411.563 48.5903778907291
737213 408.8375 5.73917047726679
737213 411.7695 53.130102354156
737213 412.02 58.2116693829484
737213 412.2945 64.1580672368329
737213 412.5625 71.8051276612332
737213 409.4835 8.62692655867864
737213 412.7945 90
737243 406.8908 -11.5369590328155
737243 406.7068 -14.4775121859299
737243 406.5402 -17.4576031237221
737243 407.5236 -2.86598398259886
737243 406.385 -20.4873151147227
