"WMIOD" "tracer" "cycle" "longitude_E" "longitude_median_PS_E" "latitude_N" "latitude_median_PS_E" "season_label" "date" "time" "mean_tracer_concentration_mmol_m3" "mean_tracer_concentration_error_mmol_m3" "tracer_dt_mmol_m2_d1" "tracer_dt_error_mmol_m2_d1" "gas_mmol_m2_d1" "gas_error_mmol_m2_d1" "EP_mmol_m2_d1" "EP_error_mmol_m2_d1" "entrainment_mmol_m2_d1" "entrainment_error_mmol_m2_d1" "vertical_diffusion_mmol_m2_d1" "vertical_diffusion_error_mmol_m2_d1" "vertical_advection_mmol_m2_d1" "vertical_advection_error_mmol_m2_d1" "tracer_background_dt_mmol_m2_d1" "Bio_mmol_m2_d1" "Bio_error_mmol_m2_d1" "latitude_median_PS_N" "integration_depth_m" "MLD_m"
5904395 "DIC" 137 -154.836 -154.4135 -39.497 -39.9915 "Not applicable" 736720.20063658 2017-01-25 2103.44437748131 12.2149831043847 -20.2336177285347 0.0895676312947493 -0.802012961720012 0.322202457211566 0 0 0 0 6.35791879484074 1.27124340665072 2.64732910224917 1.18279591570706 0 -28.4368526639046 1.20256799023427 "Not applicable" 98 23
5904395 "DIC" 138 -154.829 -154.4135 -39.333 -39.9915 "Not applicable" 736730.180902783 2017-02-04 2098.32523473111 12.2122606769244 -23.1034426810076 0.0227868075984062 -0.826656879723048 0.332102959217007 0 0 0 0 5.98790786114974 1.18569699449607 1.75836896610637 0.772631888698181 0 -30.0230626285407 1.01840272405631 "Not applicable" 100 16
5904395 "DIC" 139 -154.754 -154.4135 -39.315 -39.9915 "Not applicable" 736740.178553246 2017-02-14 2094.01997027316 12.2110721831139 -24.4738774824152 0.0816606821460184 -0.900100281537459 0.361608273544883 0 0 0 0 5.70378991508126 1.11570763765144 1.64596886538547 0.718184381927271 0 -30.9235359813445 0.981054429137339 "Not applicable" 100 27
5904395 "DIC" 140 -154.837 -154.4135 -39.464 -39.9915 "Not applicable" 736750.190960654 2017-02-24 2091.37184537172 12.2125901370211 -21.9465425990581 0.105121362664265 -0.855403861056193 0.343651834939776 0 0 0 0 5.15227035239326 1.05391934144226 1.47328139918048 0.638899994768499 0 -27.7166904895756 0.732610956267152 "Not applicable" 100 41
5904395 "DIC" 141 -155.094 -154.4135 -39.655 -39.9915 "Not applicable" 736760.203287043 2017-03-06 2092.21002960423 12.2126360667285 -23.1277341621308 0.213262732044296 -0.830309056154701 0.333570192636683 0 0 0 0 4.95181829337464 0.98946283636689 1.274285323831 0.55268996596269 0 -28.5235287231818 0.835253971431939 "Not applicable" 98 16
5904395 "DIC" 142 -155.425 -154.4135 -39.755 -39.9915 "Not applicable" 736770.20288195 2017-03-16 2087.00378570589 12.2126047095945 -24.6722395962608 0.337550618148645 -0.889823215927948 0.357479542526362 0 0 0 0 5.35156889958355 1.10243215334337 15.8038906291992 6.9655756895997 0 -44.9378759091155 6.75804974221344 "Not applicable" 95 37
5904395 "DIC" 143 -155.733 -154.4135 -39.788 -39.9915 "Not applicable" 736780.218298618 2017-03-26 2094.34898593327 12.2159334231986 -18.5609215902685 0.39251231902377 -0.585139209481335 0.235075117366417 0 0 0 0 5.6141883559824 1.15987459573434 26.2730296751814 11.6397545743067 0 -49.863000411951 11.3060772827014 "Not applicable" 93 52
5904395 "DIC" 144 -155.975 -154.4135 -39.731 -39.9915 "Not applicable" 736790.297557879 2017-04-05 2095.22923219479 12.2170908508956 -13.5716504025033 0.403592539665097 -0.494529424390896 0.198673342336572 0 0 0 0 7.33224409516857 1.6899730624518 36.1504917474822 16.0468779064209 0 -56.5598568207632 15.0393140439457 "Not applicable" 90 44
5904395 "DIC" 145 -156.243 -154.4135 -39.643 -39.9915 "Not applicable" 736800.338414362 2017-04-15 2096.71499105227 12.2181082600513 -8.5252508321426 0.447047606929717 -0.302896634684529 0.121686362483678 0 0 0 0 7.32893329360533 1.70651591402247 32.3422904382044 14.3831214024511 0 -47.8935779292678 13.310403243725 "Not applicable" 87 64
5904395 "DIC" 146 -156.451 -154.4135 -39.54 -39.9915 "Not applicable" 736810.373078715 2017-04-25 2101.79541431473 12.2207023090146 0.306101013114109 0.409394315299785 -0.156164724754741 0.0627379611644121 0 0 0 0 7.10299487225354 1.53970640417798 31.6950224699311 14.009199012671 0 -38.3357516043158 13.0800684976564 "Not applicable" 85 73
5904395 "DIC" 147 -156.668 -154.4135 -39.427 -39.9915 "Not applicable" 736820.343402788 2017-05-05 2102.75518534833 12.2220538456623 7.71856295376847 0.321579669666468 -0.0334692526857734 0.0134460114376 0 0 0 0 8.03632668862833 1.67097128668423 14.8064289531691 6.40321987668281 0 -15.0907234353432 5.39877143715098 "Not applicable" 82 62
5904395 "DIC" 148 -156.803 -154.4135 -39.355 -39.9915 "Not applicable" 736830.398495382 2017-05-15 2106.51965010893 12.2238632410171 10.0293020778804 0.193799493413619 0.24133250335205 0.0969534524956905 0 0 0 0 6.81675912024937 1.40990564886126 3.97035691903303 1.57062715736069 0 -0.999146464754025 0.958715641860158 "Not applicable" 80 80
5904395 "DIC" 149 -156.945 -154.4135 -39.308 -39.9915 "Not applicable" 736840.434340291 2017-05-25 2108.40850459186 12.2252972851457 10.7820193893924 0.168589041441021 0.610197333671204 0.245142023479472 0 0 0 0 4.29535308614347 0.839196170156056 -6.11621773571595 2.92857659545864 0 11.9926867052937 3.49187446031893 "Not applicable" 79 70
5904395 "DIC" 150 -157.008 -154.4135 -39.24 -39.9915 "Not applicable" 736850.438715291 2017-06-04 2107.81542973336 12.225174571022 11.3413785317483 0.0700239542177315 0.766688057669943 0.308010952299619 0 0 0 0 3.43603410935905 0.700254343634553 -2.52374241822886 1.36005389341733 0 9.66239878294813 1.920312890052 "Not applicable" 79 89
5904395 "DIC" 151 -157.122 -154.4135 -39.084 -39.9915 "Not applicable" 736860.446898161 2017-06-14 2109.99473430061 12.2261517235467 9.0774998443415 0.0257762180643892 0.856497100467547 0.344091035353574 0 0 0 0 2.63548886995289 0.532484302800677 -2.96434431452606 1.42720377880898 0 8.54985818844712 2.14369223624746 "Not applicable" 78 85
5904395 "DIC" 152 -157.204 -154.4135 -38.877 -39.9915 "Not applicable" 736870.44629631 2017-06-24 2113.52193953276 12.2280383623402 8.90294480682052 0.0507588488350906 1.1853115075934 0.476189660936013 0 0 0 0 0.15003602101913 0.0327375751249276 -2.02690027398362 0.853951815611625 0 9.59449755219162 1.38277835979611 "Not applicable" 78 92
5904395 "DIC" 153 -157.233 -157.998 -38.646 -37.995 "Not applicable" 736880.46254631 2017-07-04 2116.42824291171 12.2294738881261 10.926762559406 0.0719498977883027 1.15579014582263 0.464329683907243 0 0 0 0 0.190133015891306 0.0665743727133662 -2.78575743430308 1.1790207236547 0 12.3665968319952 1.75658459660986 "Not applicable" 78 96
5904395 "DIC" 154 -157.038 -157.998 -38.551 -37.995 "Not applicable" 736890.422314827 2017-07-14 2117.69467284175 12.2300383716096 14.5055974670344 0.161668104522563 1.10462867162214 0.443775960353187 0 0 0 0 0.185768977869303 0.0537808525849447 -2.0837835387546 0.8737496035153 0 15.2989833562976 1.49724849088174 "Not applicable" 78 130
5904395 "DIC" 155 -156.882 -157.998 -38.612 -37.995 "Not applicable" 736900.415694457 2017-07-24 2121.66373743851 12.2304954034334 17.1797332472976 0.214619726271214 1.01044476400263 0.405938309450747 0 0 0 0 0.19849810151577 0.0478919614169474 -1.56910089847494 0.650128613528758 0 17.5398912802541 1.269563894516 "Not applicable" 79 82
5904395 "DIC" 156 -156.91 -157.998 -38.693 -37.995 "Not applicable" 736910.421689827 2017-08-03 2121.4286943776 12.2305790026234 19.9286013650075 0.261463493401886 1.05410216483625 0.423477330009586 0 0 0 0 0.0556159439580912 0.0457928169921999 0.0606866685428594 0.0132638391858713 0 18.7581965876703 0.610097312734042 "Not applicable" 79 96
5904395 "DIC" 157 -157.193 -157.998 -38.731 -37.995 "Not applicable" 736920.40283566 2017-08-13 2126.20432481922 12.231533576927 15.6639197934621 0.227343445547575 1.28178243915625 0.514946105884704 0 0 0 0 -0.153338259549861 0.0492114941540855 1.21556095373055 0.500005076672588 0 13.3199146601251 0.251094717515325 "Not applicable" 79 125
5904395 "DIC" 158 -157.512 -157.998 -38.71 -37.995 "Not applicable" 736930.402106493 2017-08-23 2124.77146953924 12.231162940264 11.6976051670948 0.182210209517408 1.15429108794337 0.463727449086544 0 0 0 0 -0.108255498777732 0.0357237845307568 2.26311238955442 0.949904040430281 0 8.3884571883747 0.435395289537725 "Not applicable" 79 88
5904395 "DIC" 159 -157.824 -157.998 -38.674 -37.995 "Not applicable" 736940.391064826 2017-09-02 2129.27899674025 12.2319901837035 6.52771790527003 0.145783974271769 1.09792403522581 0.441082424930798 0 0 0 0 0.0532891947692001 0.00682230564525849 1.95352431633714 0.820451022167004 0 3.42298035893788 0.316845276883388 "Not applicable" 78 139
5904395 "DIC" 160 -158.16 -157.998 -38.562 -37.995 "Not applicable" 736950.376666678 2017-09-12 2126.61170365992 12.2309852691169 -13.949123398422 0.0162703432256288 1.34858208215765 0.541782341884865 0 0 0 0 0.421560109501791 0.0839907165589505 1.25541997499154 0.505439905914346 0 -16.974685565073 0.143329243846385 "Not applicable" 78 57
5904395 "DIC" 161 -158.388 -157.998 -38.361 -37.995 "Not applicable" 736960.359143529 2017-09-22 2124.8118276328 12.2307807996435 -24.8116704141781 0.0787813592397423 1.40375102920586 0.563946036424898 0 0 0 0 0.675863729374569 0.154797447945237 0.396424800078955 0.14795321800298 0 -27.2877099728375 0.400018651272507 "Not applicable" 78 50
5904395 "DIC" 162 -158.372 -157.998 -38.178 -37.995 "Not applicable" 736970.369687511 2017-10-02 2123.35957558695 12.2304901988273 -24.5611956083062 0.0333187284236629 0.890807870145852 0.357875119684907 0 0 0 0 1.05320507556461 0.218476079237113 -0.189054668742586 0.097686139572233 0 -26.316153885274 0.54632361032497 "Not applicable" 79 76
5904395 "DIC" 163 -158.28 -157.998 -38.141 -37.995 "Not applicable" 736971.795069468 2017-10-03 2121.70847897423 12.2303028243236 -29.138582764161 0.0187608311734057 0.922008027289639 0.37040953967178 0 0 0 0 1.14994833832613 0.233362016614616 -0.930066448004505 0.416383077606537 0 -30.2804726817722 0.899107715965956 "Not applicable" 80 79
5904395 "DIC" 164 -158.238 -157.998 -38.098 -37.995 "Not applicable" 736974.768044004 2017-10-06 2119.78600588767 12.2294811478093 -36.924635554839 0.143697402068047 1.4947465175944 0.600502764748933 0 0 0 0 1.01581324215393 0.208650430905644 -1.80899406560293 0.800603400449327 0 -37.6262012489844 1.37183587218572 "Not applicable" 81 34
5904395 "DIC" 165 -158.179 -157.998 -38.025 -37.995 "Not applicable" 736977.755960671 2017-10-09 2118.8526551439 12.2299865624752 -23.5227195448588 0.0772035091539123 1.29560204089476 0.520498023185748 0 0 0 0 0.844564596312937 0.174543104483498 -2.19083104434466 0.956349868092911 0 -23.4720551377219 1.52768354576501 "Not applicable" 82 63
5904395 "DIC" 166 -158.092 -157.998 -37.951 -37.995 "Not applicable" 736980.764687523 2017-10-12 2117.81426797742 12.2299269661314 -15.121113079185 0.134334752489398 1.11876610055959 0.449455562254547 0 0 0 0 1.45938812333052 0.315566346051296 -2.54379277957277 1.12040618917314 0 -15.1554745235023 1.9260827253667 "Not applicable" 83 58
5904395 "DIC" 167 -157.998 -157.998 -37.95 -37.995 "Not applicable" 736983.697557891 2017-10-15 2117.9318333571 12.2289586120518 -12.1537276371239 0.229860698733692 1.15936419756475 0.465765531341733 0 0 0 0 1.8565140077439 0.403866845498694 -2.7689969283915 1.22466488522626 0 -12.400608914041 2.19795297272765 "Not applicable" 83 24
5904395 "DIC" 168 -157.929 -157.998 -37.939 -37.995 "Not applicable" 736986.70107641 2017-10-18 2115.28091318836 12.2269011916859 6.81286333610441 0.88605678866917 1.28655163497776 0.516862093139224 0 0 0 0 2.04871485760259 0.444922925555031 -2.98936529251386 1.32705759471432 0 6.46696213603792 2.92873284864662 "Not applicable" 83 21
5904395 "DIC" 169 -157.912 -157.998 -37.944 -37.995 "Not applicable" 736987.703541687 2017-10-19 2114.60689400856 12.2272424267197 10.3478522743975 0.719330643877611 0.657863586358897 0.264291569029341 0 0 0 0 2.39882013019987 0.533352592373372 -3.17392191060795 1.4174546386984 0 10.4650904684467 2.6998727769687 "Not applicable" 84 16
5904395 "DIC" 170 -157.87 -157.998 -37.996 -37.995 "Not applicable" 736988.703784743 2017-10-20 2114.39386297444 12.2277971276324 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "Not applicable" 84 33
5904395 "DIC" 171 -157.844 -157.998 -37.995 -37.995 "Not applicable" 736989.698669002 2017-10-21 2114.79619746658 12.2275117730033 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "Not applicable" 84 29
5904395 "DIC" 172 -157.833 -157.998 -37.992 -37.995 "Not applicable" 736990.700740761 2017-10-22 2114.58964924519 12.2271128528939 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "Not applicable" 84 25
