"WMIOD" "tracer" "cycle" "longitude_E" "longitude_reference_PS_E" "latitude_N" "latitude_reference_PS_N" "season_label" "date" "time" "mean_tracer_concentration_mmol_m3" "mean_tracer_concentration_error_mmol_m3" "tracer_dt_mmol_m2_d1" "tracer_dt_error_mmol_m2_d1" "gas_mmol_m2_d1" "gas_error_mmol_m2_d1" "EP_mmol_m2_d1" "EP_error_mmol_m2_d1" "entrainment_mmol_m2_d1" "entrainment_error_mmol_m2_d1" "vertical_diffusion_mmol_m2_d1" "vertical_diffusion_error_mmol_m2_d1" "vertical_advection_mmol_m2_d1" "vertical_advection_error_mmol_m2_d1" "tracer_background_dt_mmol_m2_d1" "Bio_mmol_m2_d1" "Bio_error_mmol_m2_d1" "integration_depth_m" "MLD_m"
5906222 "DIC" 67 97.256 95.341 -38.92 -39.344 "P" 738480.075740743 2021-11-20 2158.57459398537 8.47511653694441 -10.0330968502593 0.02773371552325 0.417685876852856 0.0953910773995057 0 0 0 0 0.0980490435394721 0.0330295238896446 0.492188034291311 0.222197825018304 4.10492119787442 -15.2537844114518 0.222570732060071 80 35
5906222 "DIC" 68 96.601 95.341 -39.029 -39.344 "P" 738490.333784732 2021-11-30 2151.45644708311 8.47366232542149 -8.02551326078084 0.0947942646040736 0.243244621587885 0.0555521931929664 0 0 0 0 0.155783744199559 0.057703354081168 -0.0398032603898952 0.0575590248471922 7.08845272014711 -15.6821606681629 0.116459164566554 81 32
5906222 "DIC" 69 95.992 95.341 -39.217 -39.344 "P" 738500.610694462 2021-12-10 2150.07799496904 8.47273127283671 -9.05344532397547 0.136322845843919 0.254900486343059 0.0582141589395619 0 0 0 0 0.176070717403339 0.0676388519379659 -1.48925440443767 0.648031894061518 9.03358895718337 -17.2753658721239 0.708839467876779 83 27
5906222 "DIC" 70 95.341 95.341 -39.344 -39.344 "P" 738510.898159749 2021-12-20 2156.54008084659 8.47343925682918 -17.8381258056325 0.117559527456074 0.147010261590666 0.0335741953919525 0 0 0 0 0.1774301491689 0.0645371342366039 -2.92425219749263 1.28363584769933 11.6394367050377 -27.2038666806095 1.34838703053971 84 26
5906222 "DIC" 71 94.42 95.341 -39.592 -39.344 "P" 738521.16206019 2021-12-31 2148.84763191726 8.47163521638792 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 85 18
5906222 "DIC" 72 93.613 95.341 -39.723 -39.344 "P" 738531.480462977 2022-01-10 2143.40599342843 8.47088349375751 -24.6538698911684 0.0153328289194766 0.0795125410063741 0.0181590697069281 0 0 0 0 0.210052637188917 0.0739555307654072 -4.14021574591512 1.82515062436759 6.26265033045715 -27.2308513892344 1.88774105022308 84 32
5906222 "DIC" 73 93.093 95.341 -39.869 -39.344 "P" 738541.776597245 2022-01-20 2137.22286573513 8.47035811909906 -31.3598412392942 0.171632131120805 1.02002379896104 0.232952978657471 0 0 0 0 0.229539072280249 0.0771718617769193 -9.33321689896333 4.12971153764072 3.0254684835641 -26.3464037137159 4.22051344831987 84 36
5906222 "DIC" 74 92.572 95.341 -39.84 -39.344 "P" 738552.066493057 2022-01-31 2130.14080273455 8.46815261571017 -33.8558652267397 0.553489842139685 1.14597646365618 0.261718041237838 0 0 0 0 0.235587110763498 0.0726121916217654 -13.0288407596497 5.76214690771473 0.356744304020864 -22.5251387869213 5.91193976652897 82 13
5906222 "DIC" 75 92.133 95.341 -39.804 -39.344 "P" 738562.362858807 2022-02-10 2122.59767529606 8.46853886836402 -24.2115946063599 0.51333733761967 1.49667104295596 0.341809649816114 0 0 0 0 0.282531196013885 0.0954101781268754 -14.1626043140911 6.26031575947076 -1.97573308539102 -9.76663614131612 6.41967770709411 78 49
5906222 "DIC" 76 91.762 95.341 -39.877 -39.344 "P" 738572.651481501 2022-02-20 2124.95037434772 8.46895655300231 -15.8623449553351 0.508362890826846 1.39447509268736 0.318470144359426 0 0 0 0 0.459608866524204 0.151908310972736 -15.7671997817994 6.93569228813294 -2.74623784315465 0.901199902015688 7.10703229698292 75 40
5906222 "DIC" 77 91.425 95.341 -40.019 -39.344 "P" 738582.948229195 2022-03-02 2125.92197929556 8.46962299013093 -4.29529515780376 0.355369204964689 1.64229128019236 0.375066391523102 0 0 0 0 0.406269934865056 0.156720690814284 -15.6042000468409 6.86355165298468 -0.363667326767697 9.57573037408119 7.05555362886138 71 46
5906222 "DIC" 78 91.209 95.341 -40.285 -39.344 "P" 738593.22265047 2022-03-13 2117.41775040099 8.46790336451363 7.42366080311059 0.361783241576993 1.36468616623259 0.311666950987159 0 0 0 0 0.38974742084781 0.177256731784041 -12.7760553219313 5.59056793111368 2.27294547191338 15.9330207156402 5.74523223023132 68 21
5906222 "DIC" 79 91.348 95.341 -40.475 -39.344 "P" 738603.494745385 2022-03-23 2123.12965753375 8.46944443732151 21.0499711532737 0.154399239009109 0.993912395610203 0.226989657807801 0 0 0 0 0.409041545427405 0.242962917840663 -8.97157857779431 3.87203914037594 4.61824297617285 23.5856786434631 3.94059175130418 67 50
